G_CS,C,D1,D2,Th,stable,n_fp
10.100000000000001,0.009388273843601531,0.03794927698422769,0.08003547371520758,0.006277551389013276,1,3
10.100000000000001,0.01412592201279583,0.17790545388564083,0.009301301876936686,0.02370478658531513,1,3
10.200000000000001,0.010305545879876692,0.06004107759489846,0.060041077594898094,0.010239723796783808,0,3
10.200000000000001,0.009384443946602478,0.03784868041078997,0.08020290701686211,0.006260224959036611,1,3
10.200000000000001,0.014129865563695877,0.1781906658333746,0.009265466653670945,0.02371675528108182,1,3
10.3,0.010306763895385408,0.06007108519144957,0.060071085191449956,0.010244751738916891,0,3
10.3,0.00938063595180209,0.03774852842165449,0.08037014128393968,0.006242990736631131,1,3
10.3,0.014133783794670075,0.17847544034313895,0.00922983184434922,0.02372864391911338,1,3
10.4,0.010307982641533571,0.06010110716342799,0.06010110716342814,0.010249782114946556,0,3
10.4,0.009376849672306562,0.03764881746006608,0.08053717815334245,0.006225847988262143,1,3
10.4,0.014137676918434672,0.17875978086281022,0.009194395716889693,0.023740453208390924,1,3
10.5,0.010309202118567585,0.060131143519333,0.06013114351933298,0.010254814924980227,0,3
10.5,0.009373084923552096,0.03754954401519656,0.08070401923986534,0.006208795989120444,1,3
10.5,0.014141545145196444,0.17904369079418214,0.00915915656189462,0.023752183849130633,1,3
10.600000000000001,0.01031042232673338,0.06016119426766781,0.06016119426766767,0.010259850169122661,0,3
10.600000000000001,0.009369341523264414,0.037450704621309526,0.08087066613660794,0.006191834022973523,1,3
10.600000000000001,0.014145388682694373,0.1793271734937983,0.009124112692239894,0.023763836532933236,1,3
10.700000000000001,0.010311643266276357,0.06019125941693886,0.06019125941693875,0.010264887847475842,0,3
10.700000000000001,0.009365619291419646,0.037352295856953315,0.08103712041536965,0.006174961382022054,1,3
10.700000000000001,0.014149207736240349,0.1796102322737617,0.00908926244267485,0.02377541194292989,1,3
10.8,0.010312864937441426,0.0602213389756561,0.060221338975655875,0.010269927960139034,0,3
10.8,0.009361918050205718,0.03725431434416869,0.08120338362703612,0.006158177366758391,1,3
10.8,0.014153002508759211,0.17989287040253052,0.009054604169430188,0.023786910753925094,1,3
10.9,0.010314087340472953,0.06025143295233204,0.06025143295233253,0.010274970507208596,0,3
10.9,0.009358237623984376,0.03715675674770645,0.08136945730196943,0.006141481285826715,1,3
10.9,0.014156773200826549,0.18017509110568689,0.009020136249837213,0.023798333632536604,1,3
11.0,0.010315310475614826,0.06028154135548382,0.06028154135548439,0.0102800154887783,0,3
11.0,0.009354577839254858,0.03705961977428191,0.08153534295036581,0.006124872455890222,1,3
11.0,0.014160520010709008,0.18045689756670238,0.008985857081951295,0.023809681237331393,1,3
11.100000000000001,0.010316534343110391,0.06031166419363115,0.06031166419363088,0.010285062904939073,0,3
11.100000000000001,0.009350938524617597,0.036962900171829974,0.08170104206262459,0.006108350201497725,1,3
11.100000000000001,0.014164243134399197,0.1807382929276706,0.008951765084189343,0.02382095421896012,1,3
11.200000000000001,0.010317758943202414,0.06034180147529546,0.060341801475295796,0.010290112755778711,0,3
11.200000000000001,0.009347319510739052,0.03686659472878321,0.0818665561097013,0.006091913854954411,1,3
11.200000000000001,0.014167942765653791,0.1810192802900328,0.00891785869497131,0.02383215322028715,1,3
11.3,0.010318984276133245,0.060371953209004126,0.06037195320900415,0.01029516504138273,0,3
11.3,0.009343720630317336,0.03677070027336393,0.0820318865434562,0.0060755627561954375,1,3
11.3,0.014171619096028395,0.18129986271528514,0.00888413637237153,0.023843278876519065,1,3
11.4,0.010320210342144615,0.06040211940328565,0.06040211940328562,0.010300219761833417,0,3
11.4,0.009340141718048261,0.03667521367289681,0.08219703479698755,0.006059296252662033,1,3
11.4,0.014175272314912724,0.18158004322566912,0.008850596593777429,0.023854331815329505,1,3
11.5,0.010321437141477777,0.06043230006667257,0.060432300066672495,0.010305276917210414,0,3
11.5,0.009336582610592711,0.03658013183313299,0.08236200228496442,0.006043113699180759,1,3
11.5,0.01417890260956505,0.1818598248048477,0.008817237855555703,0.023865312656981757,1,3
11.600000000000001,0.010322664674373434,0.06046249520770062,0.060462495207700244,0.010310336507590539,0,3
11.600000000000001,0.00933304314654399,0.03648545169758361,0.08252679040395648,0.006027014457843917,1,3
11.600000000000001,0.014182510165145589,0.18213921039857475,0.008784058672724474,0.02387622201444941,1,3
11.700000000000001,0.010323892941071788,0.060492704834908824,0.06049270483490735,0.010315398533047757,0,3
11.700000000000001,0.009329523166396535,0.03639117024688314,0.08269140053273995,0.006010997897894697,1,3
11.700000000000001,0.01418609516474894,0.18241820291532304,0.008751057578637282,0.023887060493532453,1,3
11.8,0.010325121941812366,0.06052292895683737,0.0605229289568369,0.010320462993652886,0,3
11.8,0.00932602251251483,0.03629728449815115,0.08285583403261432,0.005995063395612723,1,3
11.8,0.014189657789436044,0.18269680522691512,0.008718233124672837,0.02389782869297205,1,3
11.9,0.01032635167683438,0.06055316758203294,0.0605531675820327,0.010325529889474452,0,3
11.9,0.00932254102910328,0.036203791504379836,0.08302009224769866,0.005979210334203628,1,3
11.9,0.014193198218265696,0.18297502016914294,0.00868558387992855,0.02390852720456334,1,3
12.0,0.010327582146376331,0.060583420719042984,0.06058342071904329,0.010330599220577705,0,3
12.0,0.009319078562176033,0.03611068835381348,0.08318417650524623,0.005963438103687567,1,3
12.0,0.01419671662832842,0.18325285054245666,0.008653108430900112,0.02391915661327076,1,3
12.100000000000001,0.010328813350676286,0.0606136883764195,0.060613688376419415,0.010335670987025283,0,3
12.100000000000001,0.014200213194771267,0.1835302991124076,0.008620805381227965,0.023929717497326808,1,3
12.100000000000001,0.00931563495952909,0.036017972169387596,0.08334808811589836,0.005947746100797489,1,3
12.200000000000001,0.010330045289971659,0.06064397056271571,0.06064397056271615,0.01034074518887663,0,3
12.200000000000001,0.014203688090830875,0.18380736861032673,0.00858867335138523,0.02394021042834372,1,3
12.200000000000001,0.0093122100707108,0.035925640108120376,0.08351182837400266,0.00593213372886991,1,3
12.3,0.010331277964499426,0.06067426728648994,0.06067426728649019,0.010345821826188642,0,3
12.3,0.014207141487861747,0.1840840617338676,0.008556710978404223,0.023950635971415554,1,3
12.3,0.009308803746994613,0.035833689360564434,0.08367539855786746,0.0059166003977453065,1,3
12.4,0.010332511374495913,0.06070457855630197,0.06070457855630241,0.010350900899015055,0,3
12.4,0.014210573555364103,0.1843603811475554,0.00852491691560326,0.023960994685219516,1,3
12.4,0.009305415841351533,0.03574211715023725,0.08383879993005418,0.005901145523666011,1,3
12.5,0.010333745520197024,0.06073490438071676,0.060734904380715285,0.010355982407407071,0,3
12.5,0.014213984461012638,0.1846363294833422,0.008493289832316576,0.023971287122115704,1,3
12.5,0.009302046208423105,0.035650920733080405,0.0840020337376371,0.005885768529177398,1,3
12.600000000000001,0.0103349804018379,0.060765244768297665,0.06076524476829766,0.010361066351412204,0,3
12.600000000000001,0.009298694704498069,0.0355600973969872,0.08416510121239684,0.0058704688430429456,1,3
12.600000000000001,0.014217374370682977,0.18491190934112736,0.008461828413633231,0.023981513828244105,1,3
12.700000000000001,0.010336216019653358,0.06079559972761675,0.0607955997276172,0.01036615273107601,0,3
12.700000000000001,0.00929536118748092,0.03546964446115033,0.08432800357122786,0.005855245900125715,1,3
12.700000000000001,0.014220743448478849,0.18518712328928497,0.008430531360139274,0.02399167534362023,1,3
12.8,0.01033745237387757,0.060825969267246593,0.06082596926724637,0.0103712415464407,0,3
12.8,0.009292045516872592,0.03537955927568543,0.0844907420162333,0.005840099141320228,1,3
12.8,0.014224091856757845,0.18546197386516455,0.008399397387666955,0.024001772202228256,1,3
12.9,0.01033868946474408,0.060856353395761696,0.06085635339576154,0.010376332797545351,0,3
12.9,0.00928874755374311,0.0352898392210685,0.0846533177350435,0.005825028013450204,1,3
12.9,0.014227419756158216,0.18573646357561363,0.008368425227045652,0.02401180493211375,1,3
13.0,0.01033992729248593,0.06088675212174058,0.06088675212174104,0.010381426484426345,0,3
13.0,0.00928546716070788,0.035200481707657945,0.08481573190104223,0.005810031969181793,1,3
13.0,0.014230727305622142,0.1860105948974249,0.008337613623865106,0.024021774055471606,1,3
13.100000000000001,0.010341165857335678,0.06091716545376643,0.06091716545376524,0.010386522607117352,0,3
13.100000000000001,0.009282204201904209,0.035111484175217804,0.08497798567359917,0.005795110466936776,1,3
13.100000000000001,0.014234014662422264,0.18628437027785444,0.00830696133823452,0.024031680088735876,1,3
13.200000000000001,0.010342405159524925,0.06094759340041673,0.06094759340042341,0.010391621165647671,0,3
13.200000000000001,0.0092789585429681,0.03502284409244971,0.0851400801982983,0.005780262970807365,1,3
13.200000000000001,0.014237281982185029,0.18655779213507193,0.008276467144553103,0.024041523542665345,1,3
13.3,0.010343645199285616,0.06097803597029283,0.06097803597029268,0.010396722160047066,0,3
13.3,0.009275730051011576,0.03493455895653365,0.08530201660716262,0.005765488950472628,1,3
13.3,0.014240529418914601,0.18683086285862258,0.008246129831282846,0.024051304922428258,1,3
13.4,0.010344885976848002,0.06100849317197259,0.061008493171972364,0.010401825590338056,0,3
13.4,0.009272518594600408,0.034846626292677096,0.08546379601887547,0.005750787881116128,1,3
13.4,0.014243757125016165,0.1871035848098773,0.008215948200726263,0.024061024727685322,1,3
13.5,0.010346127492442429,0.06103896501405301,0.06103896501405272,0.010406931456542777,0,3
13.5,0.009269324043732301,0.03475904365367738,0.08562541953899228,0.005736159243346102,1,3
13.5,0.0142469652513188,0.18737596032247403,0.008185921068808518,0.024070683452671177,1,3
13.600000000000001,0.01034736974629852,0.06106945150512993,0.06106945150512985,0.010412039758679773,0,3
13.600000000000001,0.009266146269815713,0.0346718086194913,0.0857868882601503,0.0057216025231168555,1,3
13.600000000000001,0.014250153947097938,0.1876479917027496,0.00815604726486407,0.02408028158627425,1,3
13.700000000000001,0.010348612738645338,0.06109995265380266,0.06109995265380235,0.01041715049676468,0,3
13.700000000000001,0.009262985145648139,0.0345849187967966,0.08594820326229324,0.005707117211648678,1,3
13.700000000000001,0.014253323360097296,0.18791968123016214,0.008126325631427624,0.024089819612114975,1,3
13.8,0.010349856469711238,0.06113046846867252,0.06113046846867169,0.01042226367080962,0,3
13.8,0.009259840545396886,0.034498371818611345,0.08610936561283404,0.005692702805357783,1,3
13.8,0.014256473636550521,0.18819103115770683,0.008096755024029059,0.02409929800862274,1,3
13.9,0.010351100939724312,0.06116099895834391,0.06116099895834387,0.010427379280825053,0,3
13.9,0.009256712344577598,0.03441216534385241,0.08627037636689479,0.005678358805775935,1,3
13.9,0.014259604921202401,0.1884620437123226,0.008067334310992528,0.02410871724911114,1,3
14.0,0.010352346148911737,0.06119154413142475,0.061191544131424906,0.010432497326816904,0,3
14.0,0.009253600420035103,0.03432629705695635,0.08643123656747853,0.005664084719480674,1,3
14.0,0.014262717357329589,0.1887327210952897,0.008038062373239679,0.024118077801851986,1,3
14.100000000000001,0.010353592097500216,0.06122210399652499,0.061222103996525196,0.010437617808788739,0,3
14.100000000000001,0.00925050464992384,0.034240764667483374,0.0865919472456666,0.005649880058022631,1,3
14.100000000000001,0.0142658110867611,0.18900306548262122,0.008008938104096492,0.024127380130147855,1,3
14.200000000000001,0.010354838785715923,0.061252678562257745,0.061252678562257794,0.01044274072674115,0,3
14.200000000000001,0.009247424913689078,0.03415556590974066,0.08675250942079882,0.005635744337856572,1,3
14.200000000000001,0.014268886249898303,0.18927307902544624,0.00797996040910394,0.02413662469240328,1,3
14.3,0.01035608621378436,0.06128326783723848,0.061283267837238566,0.010447866080671539,0,3
14.3,0.0092443610920475,0.03407069854239274,0.08691292410067188,0.005621677080269259,1,3
14.3,0.014271942985734597,0.18954276385038465,0.007951128205832617,0.02414581194219462,1,3
14.4,0.010357334381930478,0.06131387183008585,0.06131387183008591,0.010452993870574313,0,3
14.4,0.009241313066970007,0.033986160348115343,0.087073192281696,0.005607677811316527,1,3
14.4,0.014274981431874676,0.18981212205991535,0.007922440423700664,0.024154942328338567,1,3
14.5,0.010358583290378597,0.0613444905494211,0.06134449054942101,0.010458124096440828,0,3
14.5,0.009238280721662724,0.03390194913321628,0.08723331494909,0.005593746061752779,1,3
14.5,0.014278001724553645,0.1900811557327392,0.007893896003795116,0.024164016294959647,1,3
14.600000000000001,0.010359832939352448,0.0613751240038679,0.06137512400386793,0.01046325675825926,0,3
14.600000000000001,0.009235263940549734,0.03381806272728823,0.0873932930770471,0.005579881366967267,1,3
14.600000000000001,0.014281003998655437,0.19034986692413133,0.007865493898697192,0.024173034281556097,1,3
14.700000000000001,0.010361083329075246,0.06140577220205331,0.06140577220205332,0.01046839185601501,0,3
14.700000000000001,0.009232262609255783,0.033734498982863,0.08755312762890269,0.00556608326692032,1,3
14.700000000000001,0.014283988387731233,0.19061825766628782,0.007837233072310634,0.02418199672306479,1,3
14.8,0.010362334459769498,0.0614364351526066,0.06143643515260645,0.01047352938969017,0,3
14.8,0.009229276614589475,0.0336512557750744,0.08771281955729714,0.005552351306081296,1,3
14.8,0.014286955024017419,0.19088632996866894,0.0078091124996930075,0.024190904049924942,1,3
14.9,0.010363586331657154,0.06146711286415967,0.061467112864159505,0.01047866935926376,0,3
14.9,0.009226305844525884,0.0335683310013119,0.08787236980435122,0.005538685033364023,1,3
14.9,0.01428990403845316,0.1911540858183326,0.007781131166890665,0.024199756688140717,1,3
15.0,0.010364838944959535,0.0614978053453471,0.06149780534534731,0.010483811764711755,0,3
15.0,0.009223350188190753,0.03348572258090572,0.08803177930181187,0.005525084002068627,1,3
15.0,0.01429283556069773,0.1914215271802602,0.0077532880707768944,0.024208555059342433,1,3
15.100000000000001,0.010366092299897366,0.061528512604806414,0.06152851260480698,0.010488956606007028,0,3
15.100000000000001,0.009220409535844413,0.03340342845480175,0.08819104897121474,0.005511547769822248,1,3
15.100000000000001,0.014295749719147597,0.19168865599768142,0.007725582218892576,0.02421729958084702,1,3
15.200000000000001,0.01036734639669082,0.061559234651178345,0.061559234651178074,0.010494103883119514,0,3
15.200000000000001,0.009217483778865663,0.03332144658524394,0.08835017972403812,0.005498075898519057,1,3
15.200000000000001,0.014298646640953133,0.19195547419238854,0.00769801262929031,0.02422599066571726,1,3
15.3,0.010368601235559313,0.061589971493104224,0.06158997149310395,0.01049925359601559,0,3
15.3,0.009214572809736475,0.03323977495546766,0.08850917246185153,0.005484667954263898,1,3
15.3,0.014301526452034937,0.19222198366504403,0.007670578330381554,0.024234628722819732,1,3
15.4,0.010369856816721774,0.06162072313922965,0.061620723139229575,0.010504405744658876,0,3
15.4,0.00921167652202657,0.03315841156939331,0.0886680280764662,0.005471323507315245,1,3
15.4,0.01430438927710019,0.19248818629549297,0.007643278360785598,0.02424321415688235,1,3
15.5,0.010371113140396472,0.06165148959820272,0.061651489598202436,0.010509560329009819,0,3
15.5,0.009208794810378748,0.033077354451332364,0.08882674745007657,0.005458042132030791,1,3
15.5,0.014307235239658166,0.19275408394304083,0.007616111769183644,0.02425174736854976,1,3
15.600000000000001,0.010372370206801025,0.06168227087867319,0.06168227087867327,0.01051471734902557,0,3
15.600000000000001,0.009205927570493884,0.03299660164569115,0.08898533145540573,0.005444823406812133,1,3
15.600000000000001,0.014310064462036313,0.1930196784467796,0.007589077614171797,0.024260228754439582,1,3
15.700000000000001,0.010373628016152483,0.06171306698929452,0.06171306698929448,0.01051987680466032,0,3
15.700000000000001,0.009203074699116685,0.032916151216685556,0.08914378095584377,0.00543166691405174,1,3
15.700000000000001,0.014312877065395118,0.19328497162584413,0.007562174964121052,0.02426865870719552,1,3
15.8,0.010374886568667235,0.061743877938721776,0.061743877938721735,0.010525038695864977,0,3
15.8,0.009200236094021404,0.03283600124805898,0.08930209680558482,0.005418572240080371,1,3
15.8,0.014315673169743488,0.1935499652797116,0.007535402897036663,0.024277037615541185,1,3
15.9,0.010376145864561055,0.06177470373561293,0.0617747037356129,0.010530203022587337,0,3
15.9,0.00919741165399796,0.03275614984280565,0.08946027984976189,0.005405538975115506,1,3
15.9,0.014318452893953322,0.1938146611884666,0.0075087605004218756,0.02428536586433207,1,3
16.0,0.010377405904049073,0.06180554438862836,0.06180554438862839,0.010535369784771985,0,3
16.0,0.009194601278838248,0.03267659512289886,0.08961833092457899,0.005392566713210595,1,3
16.0,0.014321216355774106,0.19407906111308829,0.007482246871142746,0.02429364383460728,1,3
16.1,0.01037866668734581,0.06183639990643115,0.06183639990643091,0.010540538982360395,0,3
16.1,0.009191804869322672,0.03259733522902454,0.08977625085744051,0.005379655052205271,1,3
16.1,0.014323963671847505,0.19434316679570646,0.007455861115296699,0.024301871903639895,1,3
16.2,0.010379928214665112,0.06186727029768613,0.061867270297686225,0.010545710615290728,0,3
16.2,0.009189022327206928,0.03251836832031961,0.08993404046707815,0.005366803593676355,1,3
16.2,0.014326694957721023,0.1946069799598657,0.007429602348082643,0.024310050444986468,1,3
16.3,0.010381190486220241,0.061898155571061556,0.061898155571061736,0.010550884683498107,0,3
16.3,0.00918625355520903,0.032439692574113936,0.0900917005636771,0.005354011942889687,1,3
16.3,0.014329410327862089,0.1948705023107841,0.007403469693673793,0.024318179828536058,1,3
16.400000000000002,0.010382453502223788,0.06192905573522756,0.06192905573522773,0.010556061186914373,0,3
16.400000000000002,0.009183498456996545,0.0323613061856788,0.09024923194899738,0.005341279708752842,1,3
16.400000000000002,0.014332109895671559,0.19513373553560637,0.007377462285092514,0.024326260420558014,1,3
16.5,0.010383717262887717,0.06195997079885687,0.061959970798856796,0.010561240125468174,0,3
16.5,0.009180756937174014,0.0322832073679776,0.09040663541649586,0.005328606503768477,1,3
16.5,0.014334793773497013,0.1953966813036511,0.007351579264087801,0.02433429258374938,1,3
16.6,0.01038498176842331,0.0619909007706242,0.061990900770624136,0.010566421499084868,0,3
16.6,0.009178028901270794,0.03220539435142585,0.09056391175144059,0.0053159919439893025,1,3
16.6,0.014337462072646504,0.19565934126665913,0.007325819781013428,0.02434227667728077,1,3
16.7,0.01038624701904126,0.062021845659207084,0.06202184565920704,0.010571605307686653,0,3
16.7,0.009175314255728607,0.03212786538364487,0.09072106173103449,0.005303435648971698,1,3
16.7,0.014340114903400276,0.19592171705902403,0.00730018299471198,0.0243502130568427,1,3
16.8,0.010387513014951565,0.0620528054732853,0.06205280547328525,0.010576791551192505,0,3
16.8,0.00917261290788989,0.03205061872923358,0.09087808612452174,0.005290937241732715,1,3
16.8,0.014342752375024862,0.19618381029804216,0.007274668072395087,0.024358102074689927,1,3
16.900000000000002,0.010388779756363604,0.062083780221540895,0.062083780221540916,0.010581980229518104,0,3
16.900000000000002,0.009169924765986045,0.031973652669534024,0.09103498569330441,0.005278496348706219,1,3
16.900000000000002,0.014345374595784364,0.19644562258411655,0.007249274189533822,0.024365944079684815,1,3
17.0,0.01039004724348606,0.06211476991265833,0.06211476991265837,0.010587171342575918,0,3
17.0,0.009167249739125869,0.031896965502405616,0.09119176119105045,0.00526611259970014,1,3
17.0,0.014347981672954056,0.1967071555010285,0.007224000529739477,0.024373739417342746,1,3
17.1,0.010391315476527014,0.06214577455532426,0.06214577455532441,0.010592364890275135,0,3
17.1,0.00916458773728424,0.03182055554200135,0.09134841336380338,0.005253785627854324,1,3
17.1,0.014350573712831365,0.19696841061611872,0.007198846284659549,0.02438148842987255,1,3
17.2,0.010392584455693857,0.062176794158227994,0.062176794158227855,0.010597560872521734,0,3
17.2,0.009161938671291002,0.03174442111854975,0.09150494295008678,0.005241515069599339,1,3
17.2,0.014353150820748397,0.1972293894805278,0.0071738106538660725,0.02438919145621959,1,3
17.3,0.010393854181193317,0.06220782873006032,0.06220782873006032,0.010602759289218272,0,3
17.3,0.009159302452820003,0.03166856057813865,0.09166135068101001,0.005229300564615529,1,3
17.3,0.014355713101083484,0.19749009362940745,0.00714889284474963,0.024396848832106726,1,3
17.400000000000002,0.010395124653231455,0.06223887827951492,0.062238878279515214,0.010607960140264128,0,3
17.400000000000002,0.00915667899437844,0.03159297228250441,0.09181763728037062,0.005217141755793779,1,3
17.400000000000002,0.01435826065727278,0.19775052458213316,0.007124092072414473,0.024404460890074958,1,3
17.5,0.010396395872013704,0.06226994281528801,0.062269942815288026,0.010613163425555485,0,3
17.5,0.0091540682092961,0.03151765460882282,0.09197380346475514,0.005205038289195184,1,3
17.5,0.014360793591821632,0.19801068384251183,0.007099407559575672,0.024412027959523196,1,3
17.6,0.01039766783774478,0.0623010223460771,0.06230102234607705,0.010618369144985004,0,3
17.6,0.009151470011714345,0.031442605949499554,0.09212984994364194,0.00519298981400998,1,3
17.6,0.014363312006315203,0.19827057289896524,0.0070748385364618645,0.024419550366746458,1,3
17.7,0.01039894055062876,0.062332116880582544,0.06233211688058238,0.010623577298442185,0,3
17.7,0.009148884316578051,0.03136782471199152,0.09228577741948046,0.00518099598252839,1,3
17.7,0.014365816001431332,0.1985301932248092,0.0070503842407010605,0.02442702843497872,1,3
17.8,0.010400214010869024,0.06236322642750645,0.062363226427506524,0.010628787885813134,0,3
17.8,0.009146311039622637,0.03129330931857589,0.09244158658781651,0.005169056450091246,1,3
17.8,0.01436830567694884,0.19878954627834508,0.007026043917242825,0.02443446248442503,1,3
17.900000000000002,0.010401488218668297,0.06239435099555373,0.06239435099555378,0.010634000906980731,0,3
17.900000000000002,0.009143750097366036,0.031219058206179706,0.09259727813736394,0.005157170875060702,1,3
17.900000000000002,0.014370781131759793,0.1990486335031203,0.007001816818249767,0.024441852832302623,1,3
18.0,0.010402763174228623,0.06242549059343074,0.06242549059343102,0.010639216361824421,0,3
18.0,0.009141201407098442,0.031145069826182547,0.09275285275010314,0.005145338918782129,1,3
18.0,0.014373242463879617,0.19930745632810323,0.006977702203006029,0.024449199792876793,1,3
18.1,0.010404038877751357,0.06245664522984655,0.062456645229846855,0.010644434250220368,0,3
18.1,0.009138664886872587,0.031071342644227187,0.09290831110137357,0.005133560245547793,1,3
18.1,0.014375689770457407,0.19956601616787337,0.006953699337823781,0.024456503677497125,1,3
18.2,0.010405315329437224,0.062487814913512504,0.06248781491351188,0.01064965457204147,0,3
18.2,0.009136140455494482,0.030997875140036674,0.09306365385996154,0.005121834522562165,1,3
18.2,0.014378123147785868,0.19982431442280202,0.006929807495952893,0.024463764794633053,1,3
18.3,0.010406592529486102,0.06251899965314024,0.06251899965314009,0.010654877327156927,0,3
18.3,0.009133628032513896,0.030924665807230096,0.09321888168819098,0.005110161419906859,1,3
18.3,0.0143805426913122,0.2000823524792417,0.006906025957489174,0.024470983449909188,1,3
18.400000000000002,0.010407870478097376,0.06255019945744567,0.06255019945744594,0.010660102515432928,0,3
18.400000000000002,0.00913112753821575,0.030851713153154256,0.09337399524199712,0.0050985406105081895,1,3
18.400000000000002,0.014382948495646444,0.20034013170969536,0.00688235400928828,0.0244781599461396,1,3
18.5,0.010409149175469617,0.06258141433514494,0.06258141433514734,0.010665330136732036,0,3
18.5,0.009128638893610522,0.030779015698694994,0.09352899517102799,0.005086971770101628,1,3
18.5,0.014385340654572837,0.20059765347300074,0.0068587909448765885,0.02448529458336177,1,3
18.6,0.010410428621800765,0.06261264429495833,0.06261264429496248,0.010670560190913728,0,3
18.6,0.00912616202042495,0.030706571978098635,0.09368388211873514,0.0050754545771970454,1,3
18.6,0.014387719261058552,0.2008549191145041,0.006835336064366435,0.024492387658870376,1,3
18.7,0.010411708817288172,0.06264388934560945,0.0626438893456106,0.010675792677834386,0,3
18.7,0.009123696841095185,0.030634380538835358,0.0938386567224139,0.005063988713053226,1,3
18.7,0.014390084407262662,0.2011119299662077,0.006811988674374678,0.024499439467250094,1,3
18.8,0.0104129897621282,0.06267514949581776,0.06267514949581804,0.01068102759734584,0,3
18.8,0.009121243278756172,0.030562439941396388,0.09399331961332881,0.0050525738616382055,1,3
18.8,0.01439243618454638,0.201368687346983,0.006788748087933321,0.024506450300407656,1,3
18.900000000000002,0.01041427145651672,0.06270642475430926,0.06270642475430899,0.010686264949297392,0,3
18.900000000000002,0.009118801257234218,0.030490748759146053,0.09414787141677293,0.005041209709601596,1,3
18.900000000000002,0.014394774683481694,0.2016251925626909,0.006765613624415045,0.024513420447604507,1,3
19.0,0.01041555390064883,0.06273771512981152,0.06273771512981005,0.010691504733534786,0,3
19.0,0.009116370701038528,0.030419305578159077,0.09430231275214654,0.00502989594624296,1,3
19.0,0.014397099993860529,0.201881446906367,0.006742584609449256,0.024520350195487886,1,3
19.1,0.010416837094719005,0.06276902063105318,0.06276902063105107,0.010696746949900275,0,3
19.1,0.009113951535352908,0.03034810899705866,0.09445664423303811,0.005018632263480836,1,3
19.1,0.014399412204700788,0.202137451658383,0.0067196603748414675,0.024527239828121206,1,3
19.200000000000003,0.010418121038920937,0.06280034126676456,0.06280034126676334,0.010701991598232553,0,3
19.200000000000003,0.009111543686027828,0.030277157626862533,0.09461086646729608,0.005007418355823066,1,3
19.200000000000003,0.014401711404267227,0.20239320808654196,0.006696840258512075,0.024534089627012694,1,3
19.3,0.01041940573344762,0.06283167704567956,0.06283167704567881,0.010707238678367184,0,3
19.3,0.00910914707957238,0.030206450090826772,0.0947649800571065,0.004996253920336741,1,3
19.3,0.014403997680057554,0.2026487174463817,0.006674123604385267,0.024540899871154456,1,3
19.400000000000002,0.010420691178491346,0.06286302797653195,0.06286302797653315,0.010712488190135967,0,3
19.400000000000002,0.00910676164314661,0.030135985024299042,0.0949189855990586,0.004985138656619923,1,3
19.400000000000002,0.014406271118832362,0.20290398098115997,0.006651509762350549,0.02454767083703979,1,3
19.5,0.010421977374243654,0.06289439406806031,0.06289439406806105,0.010717740133367747,0,3
19.5,0.009104387304553554,0.030065761074559844,0.09507288368423165,0.004974072266771007,1,3
19.5,0.014408531806613091,0.20315899992209774,0.0066289980881685945,0.024554402798699266,1,3
19.6,0.010423264320895496,0.06292577532900022,0.06292577532900398,0.010722994507887013,0,3
19.6,0.00910202399223225,0.029995776900693764,0.09522667489823933,0.004963054455363659,1,3
19.6,0.014410779828692313,0.20341377548850176,0.006606587943404418,0.024561096027728487,1,3
19.700000000000003,0.010424552018636886,0.06295717176809394,0.06295717176809985,0.01072825131351568,0,3
19.700000000000003,0.009099671635248852,0.029926031173406496,0.09538035982135304,0.004952084929412335,1,3
19.700000000000003,0.014413015269641992,0.20366830888791176,0.006584278695354774,0.02456775079331566,1,3
19.8,0.010425840467657281,0.0629885833940874,0.06298858339408736,0.010733510550072505,0,3
19.8,0.009097330163291662,0.029856522574946406,0.09553393902848277,0.004941163398355442,1,3
19.8,0.01441523821332113,0.2039226013162424,0.006562069716977965,0.024574367362269707,1,3
19.900000000000002,0.010427129668145418,0.06302001021571735,0.06302001021571729,0.010738772217370787,0,3
19.900000000000002,0.009094999506661643,0.02978724979890372,0.09568741308932806,0.004930289574017999,1,3
19.900000000000002,0.014417448742883912,0.20417665395792406,0.006539960386824473,0.024580945999047716,1,3
20.0,0.010428419620289203,0.06305145224173232,0.06305145224173246,0.01074403631522214,0,3
20.0,0.009092679596266374,0.029718211550103103,0.0958407825684028,0.0049194631705901945,1,3
20.0,0.014419646940787408,0.20443046798603984,0.006517950088968735,0.024587486965781873,1,3
20.1,0.010429710324275872,0.06308290948087757,0.06308290948088173,0.01074930284343369,0,3
20.1,0.009090370363612845,0.029649406544462097,0.09599404802510846,0.004908683904599865,1,3
20.1,0.01442183288879934,0.20468404456246547,0.006496038212941846,0.024593990522306243,1,3
20.200000000000003,0.010431001780292014,0.06311438194191066,0.06311438194190787,0.010754571801811016,0,3
20.200000000000003,0.009088071740800415,0.029580833508856964,0.0961472100138001,0.004897951494886636,1,3
20.200000000000003,0.014424006668005172,0.2049373848379949,0.0064742241536658906,0.024600456926182748,1,3
20.3,0.010432293988523224,0.06314586963357145,0.06314586963356997,0.010759843190152723,0,3
20.3,0.009085783660514397,0.029512491180994166,0.09630026908384302,0.0048872656625765796,1,3
